Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.6945        -327.6763    -330.5497       2.8735   308.8
0.6950        -327.6750    -330.5660       2.8910   310.6
0.6955        -327.6739    -330.5997       2.9258   314.4
0.6960        -327.6733    -330.6479       2.9745   319.6
0.6965        -327.6720    -330.6998       3.0279   325.3
0.6970        -327.6704    -330.7454       3.0751   330.4
0.6975        -327.6681    -330.7766       3.1085   334.0
0.6980        -327.6654    -330.7925       3.1271   336.0
0.6985        -327.6620    -330.7975       3.1355   336.9
0.6990        -327.6584    -330.8020       3.1436   337.8
0.6995        -327.6555    -330.8170       3.1615   339.7
0.7000        -327.6528    -330.8453       3.1925   343.0
0.7005        -327.6497    -330.8869       3.2372   347.8
0.7010        -327.6473    -330.9403       3.2930   353.8
0.7015        -327.6448    -330.9973       3.3525   360.2
0.7020        -327.6427    -331.0490       3.4063   366.0
0.7025        -327.6407    -331.0867       3.4459   370.3
0.7030        -327.6384    -331.1030       3.4646   372.3
0.7035        -327.6362    -331.0965       3.4602   371.8
0.7040        -327.6342    -331.0716       3.4373   369.3
0.7045        -327.6321    -331.0364       3.4043   365.8
0.7050        -327.6310    -331.0015       3.3705   362.2
0.7055        -327.6304    -330.9720       3.3416   359.1
0.7060        -327.6306    -330.9434       3.3128   356.0
0.7065        -327.6312    -330.9035       3.2724   351.6
0.7070        -327.6306    -330.8404       3.2098   344.9
0.7075        -327.6301    -330.7500       3.1199   335.2
0.7080        -327.6288    -330.6356       3.0068   323.1
0.7085        -327.6267    -330.5104       2.8838   309.9
0.7090        -327.6247    -330.3940       2.7693   297.6
0.7095        -327.6226    -330.3021       2.6795   287.9
0.7100        -327.6206    -330.2443       2.6237   281.9
0.7105        -327.6185    -330.2214       2.6029   279.7
0.7110        -327.6157    -330.2270       2.6113   280.6
0.7115        -327.6128    -330.2511       2.6383   283.5
0.7120        -327.6089    -330.2811       2.6722   287.1
0.7125        -327.6041    -330.3088       2.7047   290.6
0.7130        -327.5983    -330.3306       2.7323   293.6
0.7135        -327.5914    -330.3484       2.7570   296.2
0.7140        -327.5843    -330.3684       2.7840   299.1
0.7145        -327.5772    -330.3952       2.8180   302.8
0.7150        -327.5695    -330.4281       2.8586   307.2
0.7155        -327.5616    -330.4623       2.9006   311.7
0.7160        -327.5532    -330.4882       2.9349   315.4
0.7165        -327.5446    -330.4971       2.9525   317.2
0.7170        -327.5347    -330.4841       2.9494   316.9
0.7175        -327.5243    -330.4555       2.9312   315.0
0.7180        -327.5135    -330.4230       2.9095   312.6
0.7185        -327.5024    -330.3996       2.8972   311.3
0.7190        -327.4917    -330.3960       2.9043   312.1
0.7195        -327.4813    -330.4136       2.9323   315.1
0.7200        -327.4704    -330.4455       2.9751   319.7
0.7205        -327.4592    -330.4837       3.0245   325.0
0.7210        -327.4472    -330.5199       3.0727   330.2
0.7215        -327.4343    -330.5495       3.1152   334.7
0.7220        -327.4211    -330.5754       3.1543   338.9
0.7225        -327.4072    -330.6035       3.1962   343.4
0.7230        -327.3933    -330.6418       3.2485   349.0
0.7235        -327.3798    -330.6954       3.3156   356.3
0.7240        -327.3665    -330.7622       3.3957   364.9
0.7245        -327.3539    -330.8318       3.4779   373.7
0.7250        -327.3413    -330.8856       3.5443   380.8
0.7255        -327.3283    -330.9057       3.5774   384.4
0.7260        -327.3150    -330.8843       3.5693   383.5
0.7265        -327.3015    -330.8254       3.5238   378.6
0.7270        -327.2882    -330.7445       3.4563   371.4
0.7275        -327.2755    -330.6641       3.3886   364.1
0.7280        -327.2637    -330.6041       3.3404   358.9
0.7285        -327.2529    -330.5765       3.3236   357.1
0.7290        -327.2430    -330.5828       3.3398   358.9
0.7295        -327.2337    -330.6132       3.3795   363.1
0.7300        -327.2244    -330.6502       3.4258   368.1
0.7305        -327.2155    -330.6772       3.4618   372.0
0.7310        -327.2059    -330.6800       3.4741   373.3
0.7315        -327.1960    -330.6540       3.4580   371.6
0.7320        -327.1860    -330.6053       3.4193   367.4
0.7325        -327.1762    -330.5489       3.3727   362.4
0.7330        -327.1671    -330.5019       3.3348   358.3
0.7335        -327.1589    -330.4747       3.3157   356.3
0.7340        -327.1510    -330.4685       3.3174   356.5
0.7345        -327.1436    -330.4772       3.3337   358.2
0.7350        -327.1365    -330.4888       3.3523   360.2
0.7355        -327.1295    -330.4888       3.3593   361.0
0.7360        -327.1218    -330.4663       3.3444   359.4
0.7365        -327.1140    -330.4200       3.3059   355.2
0.7370        -327.1063    -330.3571       3.2508   349.3
0.7375        -327.0986    -330.2898       3.1912   342.9
0.7380        -327.0913    -330.2312       3.1399   337.4
0.7385        -327.0836    -330.1915       3.1079   333.9
0.7390        -327.0762    -330.1818       3.1056   333.7
0.7395        -327.0694    -330.2083       3.1389   337.3
0.7400        -327.0631    -330.2671       3.2040   344.3
0.7405        -327.0567    -330.3451       3.2884   353.3
0.7410        -327.0503    -330.4263       3.3760   362.8
0.7415        -327.0431    -330.4981       3.4550   371.2
0.7420        -327.0358    -330.5553       3.5195   378.2
0.7425        -327.0283    -330.5974       3.5690   383.5
0.7430        -327.0215    -330.6300       3.6085   387.7
0.7435        -327.0147    -330.6608       3.6460   391.8
0.7440        -327.0091    -330.6971       3.6879   396.3
0.7445        -327.0048    -330.7397       3.7350   401.3
0.7450        -327.0012    -330.7814       3.7803   406.2
0.7455        -326.9982    -330.8115       3.8133   409.7
0.7460        -326.9957    -330.8215       3.8258   411.1
0.7465        -326.9933    -330.8085       3.8152   409.9
0.7470        -326.9916    -330.7787       3.7871   406.9
0.7475        -326.9912    -330.7415       3.7503   403.0
0.7480        -326.9913    -330.7061       3.7147   399.1
0.7485        -326.9925    -330.6813       3.6889   396.4
0.7490        -326.9943    -330.6726       3.6783   395.2
0.7495        -326.9971    -330.6826       3.6854   396.0
0.7500        -327.0009    -330.7088       3.7079   398.4
0.7505        -327.0056    -330.7449       3.7393   401.8
0.7510        -327.0114    -330.7826       3.7712   405.2
0.7515        -327.0177    -330.8104       3.7928   407.5
0.7520        -327.0249    -330.8184       3.7935   407.6
0.7525        -327.0324    -330.8001       3.7676   404.8
0.7530        -327.0410    -330.7546       3.7137   399.0
0.7535        -327.0490    -330.6859       3.6369   390.8
0.7540        -327.0575    -330.6078       3.5503   381.5
0.7545        -327.0665    -330.5343       3.4678   372.6
0.7550        -327.0760    -330.4745       3.3984   365.2
0.7555        -327.0861    -330.4293       3.3432   359.2
0.7560        -327.0961    -330.3924       3.2963   354.2
0.7565        -327.1061    -330.3556       3.2495   349.2
0.7570        -327.1153    -330.3132       3.1979   343.6
0.7575        -327.1241    -330.2679       3.1438   337.8
0.7580        -327.1326    -330.2271       3.0945   332.5
0.7585        -327.1405    -330.2000       3.0595   328.7
0.7590        -327.1486    -330.1965       3.0480   327.5
0.7595        -327.1568    -330.2227       3.0659   329.4
0.7600        -327.1654    -330.2802       3.1148   334.7
0.7605        -327.1746    -330.3650       3.1905   342.8
0.7610        -327.1843    -330.4655       3.2812   352.6
0.7615        -327.1944    -330.5647       3.3702   362.1
0.7620        -327.2046    -330.6443       3.4397   369.6
0.7625        -327.2147    -330.6919       3.4772   373.6
0.7630        -327.2247    -330.7027       3.4780   373.7
0.7635        -327.2343    -330.6816       3.4473   370.4
0.7640        -327.2438    -330.6431       3.3993   365.3
0.7645        -327.2539    -330.6063       3.3525   360.2
0.7650        -327.2649    -330.5841       3.3192   356.6
0.7655        -327.2765    -330.5747       3.2982   354.4
0.7660        -327.2885    -330.5670       3.2785   352.3
0.7665        -327.2996    -330.5465       3.2469   348.9
0.7670        -327.3108    -330.5057       3.1949   343.3
0.7675        -327.3206    -330.4448       3.1242   335.7
0.7680        -327.3301    -330.3755       3.0454   327.2
0.7685        -327.3392    -330.3120       2.9728   319.4
0.7690        -327.3481    -330.2684       2.9203   313.8
0.7695        -327.3569    -330.2533       2.8964   311.2
0.7700        -327.3660    -330.2674       2.9015   311.8
0.7705        -327.3746    -330.3040       2.9294   314.8
0.7710        -327.3832    -330.3544       2.9713   319.3
0.7715        -327.3917    -330.4102       3.0185   324.3
0.7720        -327.4000    -330.4630       3.0629   329.1
0.7725        -327.4076    -330.5052       3.0976   332.8
0.7730        -327.4154    -330.5358       3.1205   335.3
0.7735        -327.4226    -330.5567       3.1341   336.8
0.7740        -327.4297    -330.5732       3.1435   337.8
0.7745        -327.4370    -330.5925       3.1554   339.0
0.7750        -327.4448    -330.6150       3.1702   340.6
0.7755        -327.4529    -330.6341       3.1811   341.8
0.7760        -327.4610    -330.6399       3.1789   341.6
0.7765        -327.4684    -330.6230       3.1546   339.0
0.7770        -327.4746    -330.5829       3.1083   334.0
0.7775        -327.4801    -330.5322       3.0521   327.9
0.7780        -327.4857    -330.4893       3.0036   322.7
0.7785        -327.4911    -330.4688       2.9777   320.0
0.7790        -327.4976    -330.4804       2.9828   320.5
0.7795        -327.5036    -330.5211       3.0175   324.2
0.7800        -327.5100    -330.5857       3.0756   330.5
0.7805        -327.5161    -330.6639       3.1479   338.2
0.7810        -327.5221    -330.7450       3.2229   346.3
0.7815        -327.5285    -330.8192       3.2907   353.6
0.7820        -327.5349    -330.8782       3.3433   359.2
0.7825        -327.5415    -330.9157       3.3742   362.6
0.7830        -327.5477    -330.9284       3.3806   363.2
0.7835        -327.5537    -330.9207       3.3670   361.8
0.7840        -327.5601    -330.9023       3.3422   359.1
0.7845        -327.5666    -330.8806       3.3140   356.1
0.7850        -327.5736    -330.8582       3.2846   352.9
0.7855        -327.5808    -330.8329       3.2521   349.4
0.7860        -327.5884    -330.8004       3.2121   345.1
0.7865        -327.5954    -330.7548       3.1594   339.5
0.7870        -327.6022    -330.6940       3.0919   332.2
0.7875        -327.6080    -330.6208       3.0128   323.7
0.7880        -327.6133    -330.5446       2.9313   315.0
0.7885        -327.6179    -330.4775       2.8597   307.3
0.7890        -327.6223    -330.4343       2.8121   302.2
0.7895        -327.6263    -330.4279       2.8016   301.0
0.7900        -327.6307    -330.4676       2.8369   304.8
0.7905        -327.6354    -330.5521       2.9167   313.4
0.7910        -327.6408    -330.6688       3.0280   325.4
0.7915        -327.6461    -330.7948       3.1487   338.3
0.7920        -327.6510    -330.9054       3.2544   349.7
0.7925        -327.6551    -330.9809       3.3257   357.3
0.7930        -327.6584    -331.0155       3.3571   360.7
0.7935        -327.6613    -331.0202       3.3589   360.9
0.7940        -327.6645    -331.0147       3.3502   360.0
0.7945        -327.6686    -331.0155       3.3468   359.6
0.7950        -327.6739    -331.0263       3.3525   360.2
0.7955        -327.6796    -331.0376       3.3580   360.8
0.7960        -327.6853    -331.0343       3.3490   359.9
0.7965        -327.6906    -331.0056       3.3150   356.2
0.7970        -327.6952    -330.9486       3.2535   349.6
0.7975        -327.6994    -330.8701       3.1707   340.7
0.7980        -327.7036    -330.7828       3.0792   330.9
0.7985        -327.7073    -330.7019       2.9946   321.8
0.7990        -327.7110    -330.6422       2.9311   314.9
0.7995        -327.7147    -330.6140       2.8993   311.5
0.8000        -327.7187    -330.6227       2.9040   312.0
0.8005        -327.7230    -330.6643       2.9412   316.0
0.8010        -327.7273    -330.7251       2.9979   322.1
0.8015        -327.7310    -330.7885       3.0575   328.5
0.8020        -327.7341    -330.8418       3.1077   333.9
0.8025        -327.7367    -330.8776       3.1408   337.5
0.8030        -327.7388    -330.8948       3.1560   339.1
0.8035        -327.7407    -330.8996       3.1589   339.4
0.8040        -327.7425    -330.8986       3.1561   339.1
0.8045        -327.7452    -330.8962       3.1510   338.6
0.8050        -327.7472    -330.8898       3.1427   337.7
0.8055        -327.7498    -330.8775       3.1278   336.1
0.8060        -327.7519    -330.8522       3.1003   333.1
0.8065        -327.7535    -330.8092       3.0557   328.3
0.8070        -327.7549    -330.7489       2.9940   321.7
0.8075        -327.7559    -330.6752       2.9193   313.7
0.8080        -327.7560    -330.5968       2.8408   305.2
0.8085        -327.7560    -330.5280       2.7719   297.8
0.8090        -327.7558    -330.4805       2.7247   292.8
0.8095        -327.7553    -330.4620       2.7067   290.8
0.8100        -327.7549    -330.4752       2.7203   292.3
0.8105        -327.7545    -330.5159       2.7614   296.7
0.8110        -327.7537    -330.5723       2.8186   302.9
0.8115        -327.7521    -330.6311       2.8790   309.3
0.8120        -327.7499    -330.6831       2.9332   315.2
0.8125        -327.7466    -330.7244       2.9778   320.0
0.8130        -327.7428    -330.7582       3.0154   324.0
0.8135        -327.7391    -330.7895       3.0504   327.8
