Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.4710        -333.2498    -336.1779       2.9281   310.3
4.4715        -333.2538    -336.1939       2.9402   311.6
4.4720        -333.2577    -336.2132       2.9555   313.2
4.4725        -333.2625    -336.2493       2.9868   316.5
4.4730        -333.2672    -336.3030       3.0358   321.7
4.4735        -333.2720    -336.3678       3.0959   328.1
4.4740        -333.2766    -336.4342       3.1576   334.6
4.4745        -333.2813    -336.4913       3.2100   340.2
4.4750        -333.2854    -336.5306       3.2452   343.9
4.4755        -333.2891    -336.5516       3.2625   345.8
4.4760        -333.2930    -336.5594       3.2664   346.2
4.4765        -333.2969    -336.5585       3.2616   345.7
4.4770        -333.3012    -336.5514       3.2502   344.4
4.4775        -333.3055    -336.5365       3.2310   342.4
4.4780        -333.3099    -336.5109       3.2010   339.2
4.4785        -333.3141    -336.4701       3.1560   334.5
4.4790        -333.3177    -336.4111       3.0935   327.8
4.4795        -333.3205    -336.3374       3.0169   319.7
4.4800        -333.3228    -336.2586       2.9358   311.1
4.4805        -333.3250    -336.1869       2.8620   303.3
4.4810        -333.3271    -336.1318       2.8048   297.2
4.4815        -333.3294    -336.0945       2.7651   293.0
4.4820        -333.3310    -336.0712       2.7402   290.4
4.4825        -333.3318    -336.0628       2.7310   289.4
4.4830        -333.3323    -336.0739       2.7417   290.6
4.4835        -333.3325    -336.1096       2.7771   294.3
4.4840        -333.3330    -336.1684       2.8354   300.5
4.4845        -333.3333    -336.2370       2.9038   307.7
4.4850        -333.3327    -336.2977       2.9650   314.2
4.4855        -333.3313    -336.3370       3.0057   318.5
4.4860        -333.3290    -336.3514       3.0224   320.3
4.4865        -333.3263    -336.3456       3.0193   320.0
4.4870        -333.3234    -336.3248       3.0015   318.1
4.4875        -333.3200    -336.2934       2.9734   315.1
4.4880        -333.3169    -336.2556       2.9387   311.4
4.4885        -333.3129    -336.2126       2.8998   307.3
4.4890        -333.3086    -336.1712       2.8626   303.4
4.4895        -333.3040    -336.1393       2.8353   300.5
4.4900        -333.2994    -336.1224       2.8230   299.2
4.4905        -333.2949    -336.1193       2.8244   299.3
4.4910        -333.2895    -336.1219       2.8325   300.2
4.4915        -333.2836    -336.1247       2.8411   301.1
4.4920        -333.2769    -336.1245       2.8476   301.8
4.4925        -333.2698    -336.1225       2.8528   302.3
4.4930        -333.2624    -336.1193       2.8570   302.8
4.4935        -333.2538    -336.1135       2.8598   303.1
4.4940        -333.2448    -336.1108       2.8660   303.7
4.4945        -333.2351    -336.1212       2.8861   305.9
4.4950        -333.2251    -336.1590       2.9339   310.9
4.4955        -333.2156    -336.2325       3.0169   319.7
4.4960        -333.2061    -336.3359       3.1299   331.7
4.4965        -333.1964    -336.4518       3.2555   345.0
4.4970        -333.1866    -336.5555       3.3688   357.0
4.4975        -333.1758    -336.6187       3.4429   364.9
4.4980        -333.1640    -336.6232       3.4592   366.6
4.4985        -333.1517    -336.5685       3.4168   362.1
4.4990        -333.1386    -336.4722       3.3336   353.3
4.4995        -333.1262    -336.3671       3.2409   343.5
4.5000        -333.1147    -336.2829       3.1682   335.8
4.5005        -333.1032    -336.2405       3.1373   332.5
4.5010        -333.0926    -336.2546       3.1619   335.1
4.5015        -333.0824    -336.3246       3.2422   343.6
4.5020        -333.0732    -336.4356       3.3624   356.3
4.5025        -333.0637    -336.5571       3.4933   370.2
4.5030        -333.0539    -336.6553       3.6013   381.7
4.5035        -333.0428    -336.7030       3.6603   387.9
4.5040        -333.0309    -336.6935       3.6626   388.2
4.5045        -333.0188    -336.6390       3.6202   383.7
4.5050        -333.0076    -336.5646       3.5570   377.0
4.5055        -332.9972    -336.4972       3.4999   370.9
4.5060        -332.9879    -336.4573       3.4694   367.7
4.5065        -332.9793    -336.4547       3.4755   368.3
4.5070        -332.9714    -336.4888       3.5174   372.8
4.5075        -332.9649    -336.5508       3.5859   380.0
4.5080        -332.9588    -336.6205       3.6617   388.1
4.5085        -332.9527    -336.6715       3.7188   394.1
4.5090        -332.9469    -336.6817       3.7348   395.8
4.5095        -332.9402    -336.6397       3.6995   392.1
4.5100        -332.9336    -336.5522       3.6187   383.5
4.5105        -332.9272    -336.4379       3.5108   372.1
4.5110        -332.9215    -336.3214       3.3999   360.3
4.5115        -332.9162    -336.2261       3.3099   350.8
4.5120        -332.9118    -336.1709       3.2591   345.4
4.5125        -332.9080    -336.1642       3.2562   345.1
4.5130        -332.9050    -336.2031       3.2981   349.5
4.5135        -332.9031    -336.2708       3.3677   356.9
4.5140        -332.9007    -336.3390       3.4383   364.4
4.5145        -332.8978    -336.3831       3.4853   369.4
4.5150        -332.8944    -336.3880       3.4936   370.2
4.5155        -332.8910    -336.3508       3.4597   366.7
4.5160        -332.8866    -336.2793       3.3927   359.6
4.5165        -332.8824    -336.1955       3.3131   351.1
4.5170        -332.8780    -336.1274       3.2494   344.4
4.5175        -332.8746    -336.1040       3.2294   342.2
4.5180        -332.8729    -336.1376       3.2648   346.0
4.5185        -332.8726    -336.2135       3.3409   354.1
4.5190        -332.8722    -336.2987       3.4265   363.1
4.5195        -332.8711    -336.3616       3.4904   369.9
4.5200        -332.8695    -336.3815       3.5121   372.2
4.5205        -332.8671    -336.3538       3.4868   369.5
4.5210        -332.8643    -336.2899       3.4256   363.0
4.5215        -332.8620    -336.2118       3.3498   355.0
4.5220        -332.8597    -336.1436       3.2839   348.0
4.5225        -332.8580    -336.1081       3.2501   344.4
4.5230        -332.8574    -336.1172       3.2598   345.5
4.5235        -332.8579    -336.1643       3.3064   350.4
4.5240        -332.8589    -336.2263       3.3674   356.9
4.5245        -332.8599    -336.2732       3.4133   361.7
4.5250        -332.8599    -336.2801       3.4202   362.5
4.5255        -332.8587    -336.2402       3.3815   358.4
4.5260        -332.8572    -336.1665       3.3092   350.7
4.5265        -332.8556    -336.0814       3.2257   341.9
4.5270        -332.8541    -336.0089       3.1549   334.3
4.5275        -332.8530    -335.9714       3.1184   330.5
4.5280        -332.8526    -335.9819       3.1292   331.6
4.5285        -332.8537    -336.0392       3.1855   337.6
4.5290        -332.8550    -336.1228       3.2679   346.3
4.5295        -332.8561    -336.2021       3.3460   354.6
4.5300        -332.8562    -336.2502       3.3940   359.7
4.5305        -332.8551    -336.2581       3.4031   360.6
4.5310        -332.8536    -336.2369       3.3833   358.6
4.5315        -332.8523    -336.2080       3.3557   355.6
4.5320        -332.8516    -336.1920       3.3405   354.0
4.5325        -332.8514    -336.2033       3.3518   355.2
4.5330        -332.8518    -336.2485       3.3967   360.0
4.5335        -332.8531    -336.3265       3.4734   368.1
4.5340        -332.8550    -336.4265       3.5715   378.5
4.5345        -332.8582    -336.5280       3.6699   388.9
4.5350        -332.8615    -336.6029       3.7414   396.5
4.5355        -332.8645    -336.6287       3.7642   398.9
4.5360        -332.8666    -336.6011       3.7345   395.8
4.5365        -332.8686    -336.5380       3.6693   388.9
4.5370        -332.8707    -336.4710       3.6003   381.5
4.5375        -332.8742    -336.4363       3.5621   377.5
4.5380        -332.8796    -336.4549       3.5753   378.9
4.5385        -332.8870    -336.5234       3.6363   385.4
4.5390        -332.8961    -336.6141       3.7180   394.0
4.5395        -332.9057    -336.6865       3.7809   400.7
4.5400        -332.9141    -336.7067       3.7925   401.9
4.5405        -332.9218    -336.6655       3.7438   396.8
4.5410        -332.9294    -336.5786       3.6492   386.7
4.5415        -332.9370    -336.4742       3.5372   374.9
4.5420        -332.9452    -336.3832       3.4381   364.4
4.5425        -332.9540    -336.3299       3.3759   357.8
4.5430        -332.9637    -336.3273       3.3635   356.5
4.5435        -332.9742    -336.3740       3.3998   360.3
4.5440        -332.9854    -336.4593       3.4740   368.2
4.5445        -332.9974    -336.5668       3.5694   378.3
4.5450        -333.0099    -336.6748       3.6649   388.4
4.5455        -333.0238    -336.7618       3.7380   396.1
4.5460        -333.0375    -336.8075       3.7700   399.5
4.5465        -333.0514    -336.8039       3.7526   397.7
4.5470        -333.0647    -336.7555       3.6908   391.1
4.5475        -333.0774    -336.6821       3.6047   382.0
4.5480        -333.0902    -336.6159       3.5257   373.6
4.5485        -333.1042    -336.5890       3.4848   369.3
4.5490        -333.1200    -336.6175       3.4975   370.7
4.5495        -333.1381    -336.6916       3.5535   376.6
4.5500        -333.1566    -336.7767       3.6201   383.6
4.5505        -333.1752    -336.8366       3.6614   388.0
4.5510        -333.1930    -336.8484       3.6554   387.4
4.5515        -333.2108    -336.8076       3.5969   381.2
4.5520        -333.2279    -336.7226       3.4947   370.4
4.5525        -333.2446    -336.6103       3.3658   356.7
4.5530        -333.2612    -336.4891       3.2279   342.1
4.5535        -333.2764    -336.3763       3.1000   328.5
4.5540        -333.2910    -336.2926       3.0016   318.1
4.5545        -333.3057    -336.2555       2.9497   312.6
4.5550        -333.3209    -336.2742       2.9532   313.0
4.5555        -333.3366    -336.3445       3.0080   318.8
4.5560        -333.3526    -336.4491       3.0964   328.2
4.5565        -333.3694    -336.5617       3.1922   338.3
4.5570        -333.3861    -336.6533       3.2671   346.2
4.5575        -333.4020    -336.7016       3.2997   349.7
4.5580        -333.4170    -336.6998       3.2828   347.9
4.5585        -333.4314    -336.6563       3.2249   341.8
4.5590        -333.4447    -336.5916       3.1469   333.5
4.5595        -333.4578    -336.5322       3.0745   325.8
4.5600        -333.4712    -336.4993       3.0282   320.9
4.5605        -333.4851    -336.5018       3.0167   319.7
4.5610        -333.4993    -336.5354       3.0361   321.8
4.5615        -333.5135    -336.5870       3.0735   325.7
4.5620        -333.5273    -336.6405       3.1132   329.9
4.5625        -333.5411    -336.6832       3.1421   333.0
4.5630        -333.5544    -336.7051       3.1507   333.9
4.5635        -333.5671    -336.7030       3.1359   332.3
4.5640        -333.5791    -336.6813       3.1022   328.8
4.5645        -333.5904    -336.6515       3.0611   324.4
4.5650        -333.6012    -336.6309       3.0297   321.1
4.5655        -333.6126    -336.6360       3.0234   320.4
4.5660        -333.6242    -336.6729       3.0486   323.1
4.5665        -333.6364    -336.7375       3.1012   328.7
4.5670        -333.6487    -336.8178       3.1692   335.9
4.5675        -333.6615    -336.8992       3.2377   343.1
4.5680        -333.6739    -336.9671       3.2933   349.0
4.5685        -333.6862    -337.0114       3.3252   352.4
4.5690        -333.6982    -337.0263       3.3281   352.7
4.5695        -333.7098    -337.0129       3.3031   350.1
4.5700        -333.7218    -336.9779       3.2561   345.1
4.5705        -333.7332    -336.9259       3.1927   338.4
4.5710        -333.7445    -336.8638       3.1194   330.6
4.5715        -333.7553    -336.7974       3.0421   322.4
4.5720        -333.7655    -336.7320       2.9665   314.4
4.5725        -333.7755    -336.6725       2.8970   307.0
4.5730        -333.7849    -336.6205       2.8357   300.5
4.5735        -333.7937    -336.5756       2.7819   294.8
4.5740        -333.8021    -336.5346       2.7325   289.6
4.5745        -333.8093    -336.4936       2.6843   284.5
4.5750        -333.8156    -336.4537       2.6380   279.6
4.5755        -333.8213    -336.4199       2.5987   275.4
4.5760        -333.8261    -336.3985       2.5724   272.6
4.5765        -333.8301    -336.3966       2.5665   272.0
4.5770        -333.8337    -336.4216       2.5880   274.3
4.5775        -333.8370    -336.4780       2.6410   279.9
4.5780        -333.8405    -336.5635       2.7230   288.6
4.5785        -333.8442    -336.6665       2.8223   299.1
4.5790        -333.8476    -336.7655       2.9179   309.2
4.5795        -333.8500    -336.8363       2.9864   316.5
4.5800        -333.8515    -336.8652       3.0137   319.4
4.5805        -333.8513    -336.8516       3.0003   318.0
4.5810        -333.8500    -336.8144       2.9643   314.2
4.5815        -333.8488    -336.7841       2.9353   311.1
4.5820        -333.8481    -336.7867       2.9386   311.4
4.5825        -333.8481    -336.8306       2.9824   316.1
4.5830        -333.8487    -336.9054       3.0568   323.9
4.5835        -333.8491    -336.9885       3.1394   332.7
4.5840        -333.8489    -337.0560       3.2071   339.9
4.5845        -333.8479    -337.0921       3.2441   343.8
4.5850        -333.8467    -337.0901       3.2434   343.7
4.5855        -333.8449    -337.0505       3.2057   339.7
4.5860        -333.8428    -336.9819       3.1391   332.7
4.5865        -333.8402    -336.8986       3.0585   324.1
4.5870        -333.8376    -336.8208       2.9833   316.2
4.5875        -333.8351    -336.7677       2.9326   310.8
4.5880        -333.8335    -336.7496       2.9161   309.0
4.5885        -333.8318    -336.7613       2.9296   310.5
4.5890        -333.8300    -336.7885       2.9585   313.5
4.5895        -333.8271    -336.8135       2.9863   316.5
4.5900        -333.8237    -336.8260       3.0024   318.2
