Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.6865        -332.5190    -336.0169       3.4979   370.7
0.6870        -332.5213    -335.9735       3.4522   365.9
0.6875        -332.5240    -335.9173       3.3933   359.6
0.6880        -332.5271    -335.8641       3.3370   353.6
0.6885        -332.5308    -335.8265       3.2957   349.3
0.6890        -332.5348    -335.8099       3.2751   347.1
0.6895        -332.5388    -335.8130       3.2742   347.0
0.6900        -332.5427    -335.8333       3.2906   348.7
0.6905        -332.5470    -335.8691       3.3221   352.1
0.6910        -332.5519    -335.9134       3.3615   356.2
0.6915        -332.5571    -335.9542       3.3970   360.0
0.6920        -332.5625    -335.9760       3.4135   361.8
0.6925        -332.5670    -335.9670       3.4000   360.3
0.6930        -332.5713    -335.9270       3.3557   355.6
0.6935        -332.5754    -335.8633       3.2879   348.4
0.6940        -332.5788    -335.7899       3.2112   340.3
0.6945        -332.5822    -335.7276       3.1454   333.3
0.6950        -332.5867    -335.6919       3.1052   329.1
0.6955        -332.5916    -335.6811       3.0895   327.4
0.6960        -332.5962    -335.6810       3.0848   326.9
0.6965        -332.5999    -335.6782       3.0783   326.2
0.6970        -332.6031    -335.6691       3.0660   324.9
0.6975        -332.6058    -335.6580       3.0522   323.5
0.6980        -332.6085    -335.6515       3.0430   322.5
0.6985        -332.6113    -335.6543       3.0430   322.5
0.6990        -332.6147    -335.6645       3.0498   323.2
0.6995        -332.6182    -335.6712       3.0530   323.6
0.7000        -332.6200    -335.6628       3.0428   322.5
0.7005        -332.6208    -335.6424       3.0216   320.2
0.7010        -332.6205    -335.6286       3.0080   318.8
0.7015        -332.6206    -335.6467       3.0261   320.7
0.7020        -332.6218    -335.7117       3.0898   327.5
0.7025        -332.6241    -335.8178       3.1936   338.5
0.7030        -332.6274    -335.9396       3.3123   351.0
0.7035        -332.6306    -336.0399       3.4093   361.3
0.7040        -332.6333    -336.0832       3.4499   365.6
0.7045        -332.6344    -336.0484       3.4140   361.8
0.7050        -332.6335    -335.9442       3.3108   350.9
0.7055        -332.6320    -335.8091       3.1772   336.7
0.7060        -332.6308    -335.6905       3.0597   324.3
0.7065        -332.6316    -335.6228       2.9912   317.0
0.7070        -332.6332    -335.6121       2.9789   315.7
0.7075        -332.6347    -335.6464       3.0117   319.2
0.7080        -332.6360    -335.7066       3.0707   325.4
0.7085        -332.6369    -335.7723       3.1354   332.3
0.7090        -332.6378    -335.8250       3.1872   337.8
0.7095        -332.6383    -335.8494       3.2111   340.3
0.7100        -332.6379    -335.8367       3.1988   339.0
0.7105        -332.6365    -335.7916       3.1550   334.4
0.7110        -332.6340    -335.7341       3.1001   328.5
0.7115        -332.6316    -335.6964       3.0648   324.8
0.7120        -332.6301    -335.7047       3.0746   325.8
0.7125        -332.6300    -335.7649       3.1348   332.2
0.7130        -332.6306    -335.8583       3.2277   342.1
0.7135        -332.6315    -335.9517       3.3202   351.9
0.7140        -332.6316    -336.0081       3.3766   357.8
0.7145        -332.6309    -336.0034       3.3725   357.4
0.7150        -332.6287    -335.9333       3.3046   350.2
0.7155        -332.6247    -335.8205       3.1958   338.7
0.7160        -332.6211    -335.7103       3.0892   327.4
0.7165        -332.6193    -335.6434       3.0242   320.5
0.7170        -332.6190    -335.6329       3.0139   319.4
0.7175        -332.6187    -335.6629       3.0441   322.6
0.7180        -332.6181    -335.7104       3.0923   327.7
0.7185        -332.6162    -335.7574       3.1412   332.9
0.7190        -332.6146    -335.7937       3.1790   336.9
0.7195        -332.6132    -335.8081       3.1949   338.6
0.7200        -332.6110    -335.7893       3.1783   336.8
0.7205        -332.6081    -335.7326       3.1245   331.1
0.7210        -332.6038    -335.6450       3.0412   322.3
0.7215        -332.5985    -335.5511       2.9526   312.9
0.7220        -332.5935    -335.4860       2.8925   306.5
0.7225        -332.5897    -335.4768       2.8872   306.0
0.7230        -332.5872    -335.5277       2.9405   311.6
0.7235        -332.5852    -335.6151       3.0299   321.1
0.7240        -332.5825    -335.7014       3.1189   330.5
0.7245        -332.5789    -335.7519       3.1730   336.3
0.7250        -332.5737    -335.7460       3.1723   336.2
0.7255        -332.5669    -335.6851       3.1182   330.5
0.7260        -332.5592    -335.5943       3.0351   321.7
0.7265        -332.5509    -335.5151       2.9641   314.1
0.7270        -332.5445    -335.4888       2.9443   312.0
0.7275        -332.5399    -335.5293       2.9895   316.8
0.7280        -332.5353    -335.6202       3.0849   326.9
0.7285        -332.5298    -335.7316       3.2017   339.3
0.7290        -332.5232    -335.8384       3.3151   351.3
0.7295        -332.5166    -335.9283       3.4117   361.6
0.7300        -332.5099    -335.9915       3.4816   369.0
0.7305        -332.5031    -336.0169       3.5137   372.4
0.7310        -332.4956    -335.9963       3.5007   371.0
0.7315        -332.4876    -335.9364       3.4488   365.5
0.7320        -332.4782    -335.8632       3.3850   358.7
0.7325        -332.4701    -335.8207       3.3507   355.1
0.7330        -332.4639    -335.8422       3.3784   358.0
0.7335        -332.4602    -335.9301       3.4699   367.7
0.7340        -332.4576    -336.0510       3.5934   380.8
0.7345        -332.4547    -336.1576       3.7029   392.4
0.7350        -332.4506    -336.2118       3.7612   398.6
0.7355        -332.4463    -336.1991       3.7528   397.7
0.7360        -332.4416    -336.1222       3.6806   390.1
0.7365        -332.4371    -336.0001       3.5631   377.6
0.7370        -332.4333    -335.8611       3.4278   363.3
0.7375        -332.4300    -335.7325       3.3025   350.0
0.7380        -332.4272    -335.6372       3.2100   340.2
0.7385        -332.4249    -335.5903       3.1654   335.5
0.7390        -332.4231    -335.5990       3.1759   336.6
0.7395        -332.4223    -335.6598       3.2376   343.1
0.7400        -332.4225    -335.7513       3.3288   352.8
0.7405        -332.4228    -335.8370       3.4142   361.8
0.7410        -332.4219    -335.8803       3.4584   366.5
0.7415        -332.4195    -335.8638       3.4443   365.0
0.7420        -332.4157    -335.7998       3.3841   358.6
0.7425        -332.4114    -335.7249       3.3135   351.2
0.7430        -332.4086    -335.6812       3.2725   346.8
0.7435        -332.4079    -335.6900       3.2821   347.8
0.7440        -332.4091    -335.7422       3.3331   353.2
0.7445        -332.4099    -335.8051       3.3951   359.8
0.7450        -332.4099    -335.8474       3.4375   364.3
0.7455        -332.4094    -335.8540       3.4446   365.0
0.7460        -332.4088    -335.8240       3.4152   361.9
0.7465        -332.4079    -335.7646       3.3567   355.7
0.7470        -332.4068    -335.6885       3.2816   347.8
0.7475        -332.4059    -335.6107       3.2048   339.6
0.7480        -332.4048    -335.5473       3.1425   333.0
0.7485        -332.4041    -335.5164       3.1124   329.8
0.7490        -332.4038    -335.5284       3.1247   331.1
0.7495        -332.4042    -335.5790       3.1747   336.5
0.7500        -332.4049    -335.6505       3.2456   344.0
0.7505        -332.4058    -335.7181       3.3123   351.0
0.7510        -332.4064    -335.7542       3.3477   354.8
0.7515        -332.4058    -335.7399       3.3341   353.3
0.7520        -332.4039    -335.6764       3.2725   346.8
0.7525        -332.4007    -335.5878       3.1871   337.8
0.7530        -332.3974    -335.5160       3.1187   330.5
0.7535        -332.3957    -335.5029       3.1072   329.3
0.7540        -332.3963    -335.5636       3.1674   335.7
0.7545        -332.3982    -335.6763       3.2781   347.4
0.7550        -332.4004    -335.7943       3.3939   359.7
0.7555        -332.4014    -335.8689       3.4675   367.5
0.7560        -332.4008    -335.8720       3.4713   367.9
0.7565        -332.3987    -335.8045       3.4058   360.9
0.7570        -332.3969    -335.6898       3.2930   349.0
0.7575        -332.3950    -335.5578       3.1628   335.2
0.7580        -332.3938    -335.4375       3.0437   322.6
0.7585        -332.3927    -335.3482       2.9554   313.2
0.7590        -332.3918    -335.3014       2.9096   308.3
0.7595        -332.3909    -335.3002       2.9094   308.3
0.7600        -332.3904    -335.3405       2.9501   312.6
0.7605        -332.3896    -335.4078       3.0182   319.9
0.7610        -332.3889    -335.4831       3.0943   327.9
0.7615        -332.3879    -335.5443       3.1564   334.5
0.7620        -332.3861    -335.5701       3.1840   337.4
0.7625        -332.3825    -335.5517       3.1691   335.9
0.7630        -332.3776    -335.5045       3.1269   331.4
0.7635        -332.3723    -335.4629       3.0906   327.5
0.7640        -332.3687    -335.4602       3.0915   327.6
0.7645        -332.3667    -335.5053       3.1385   332.6
0.7650        -332.3655    -335.5769       3.2114   340.3
0.7655        -332.3637    -335.6385       3.2747   347.0
0.7660        -332.3601    -335.6600       3.2999   349.7
0.7665        -332.3550    -335.6387       3.2836   348.0
0.7670        -332.3497    -335.5975       3.2478   344.2
0.7675        -332.3457    -335.5630       3.2173   341.0
0.7680        -332.3432    -335.5439       3.2007   339.2
0.7685        -332.3409    -335.5277       3.1868   337.7
0.7690        -332.3379    -335.4961       3.1582   334.7
0.7695        -332.3333    -335.4425       3.1092   329.5
0.7700        -332.3282    -335.3804       3.0522   323.5
0.7705        -332.3220    -335.3362       3.0142   319.4
0.7710        -332.3172    -335.3413       3.0241   320.5
0.7715        -332.3139    -335.4063       3.0924   327.7
0.7720        -332.3115    -335.5150       3.2035   339.5
0.7725        -332.3086    -335.6320       3.3233   352.2
0.7730        -332.3045    -335.7223       3.4178   362.2
0.7735        -332.2987    -335.7700       3.4713   367.9
0.7740        -332.2922    -335.7856       3.4934   370.2
0.7745        -332.2872    -335.7892       3.5020   371.1
0.7750        -332.2829    -335.7870       3.5040   371.3
0.7755        -332.2797    -335.7738       3.4941   370.3
0.7760        -332.2762    -335.7375       3.4613   366.8
0.7765        -332.2717    -335.6746       3.4029   360.6
0.7770        -332.2670    -335.5986       3.3316   353.1
0.7775        -332.2629    -335.5319       3.2690   346.4
0.7780        -332.2594    -335.4914       3.2320   342.5
0.7785        -332.2574    -335.4799       3.2225   341.5
0.7790        -332.2557    -335.4808       3.2251   341.8
0.7795        -332.2533    -335.4752       3.2219   341.4
0.7800        -332.2496    -335.4550       3.2054   339.7
0.7805        -332.2453    -335.4273       3.1821   337.2
0.7810        -332.2411    -335.4102       3.1691   335.9
0.7815        -332.2372    -335.4216       3.1843   337.5
0.7820        -332.2346    -335.4698       3.2352   342.9
0.7825        -332.2327    -335.5467       3.3140   351.2
0.7830        -332.2309    -335.6316       3.4008   360.4
0.7835        -332.2282    -335.7018       3.4737   368.1
0.7840        -332.2240    -335.7492       3.5252   373.6
0.7845        -332.2204    -335.7851       3.5647   377.8
0.7850        -332.2184    -335.8220       3.6036   381.9
0.7855        -332.2182    -335.8542       3.6360   385.3
0.7860        -332.2190    -335.8550       3.6360   385.3
0.7865        -332.2181    -335.7965       3.5784   379.2
0.7870        -332.2157    -335.6773       3.4616   366.9
0.7875        -332.2120    -335.5280       3.3160   351.4
0.7880        -332.2096    -335.3972       3.1876   337.8
0.7885        -332.2097    -335.3163       3.1066   329.2
0.7890        -332.2107    -335.2817       3.0710   325.5
0.7895        -332.2110    -335.2719       3.0609   324.4
0.7900        -332.2101    -335.2692       3.0591   324.2
0.7905        -332.2086    -335.2697       3.0610   324.4
0.7910        -332.2074    -335.2773       3.0699   325.3
0.7915        -332.2060    -335.2945       3.0885   327.3
0.7920        -332.2048    -335.3202       3.1155   330.2
0.7925        -332.2033    -335.3500       3.1467   333.5
0.7930        -332.2009    -335.3831       3.1822   337.2
0.7935        -332.1980    -335.4285       3.2305   342.4
0.7940        -332.1950    -335.5018       3.3068   350.4
0.7945        -332.1936    -335.6156       3.4220   362.7
0.7950        -332.1941    -335.7587       3.5646   377.8
0.7955        -332.1959    -335.8896       3.6937   391.4
0.7960        -332.1971    -335.9529       3.7558   398.0
0.7965        -332.1960    -335.9121       3.7162   393.8
0.7970        -332.1925    -335.7763       3.5838   379.8
0.7975        -332.1882    -335.5998       3.4116   361.6
0.7980        -332.1860    -335.4543       3.2682   346.4
0.7985        -332.1868    -335.3830       3.1962   338.7
0.7990        -332.1892    -335.3823       3.1931   338.4
0.7995        -332.1918    -335.4192       3.2275   342.0
0.8000        -332.1928    -335.4606       3.2678   346.3
0.8005        -332.1936    -335.4930       3.2994   349.7
0.8010        -332.1944    -335.5137       3.3193   351.8
0.8015        -332.1956    -335.5204       3.3249   352.4
0.8020        -332.1968    -335.5082       3.3114   350.9
0.8025        -332.1974    -335.4753       3.2779   347.4
0.8030        -332.1967    -335.4324       3.2357   342.9
0.8035        -332.1947    -335.4089       3.2142   340.6
0.8040        -332.1937    -335.4485       3.2549   344.9
0.8045        -332.1959    -335.5780       3.3820   358.4
0.8050        -332.2021    -335.7733       3.5712   378.5
0.8055        -332.2091    -335.9604       3.7513   397.6
